panda,dog,man,1,1,goal-f1,0.08642125221908913
panda,dog,man,1,1,goal-f2,0.077071521083219
panda,dog,man,1,1,goal-all,0.09244303806254132
panda,dog,man,1,0,goal-f1,0.0954417627135493
panda,dog,man,1,0,goal-f2,0.0885726561562166
panda,dog,man,1,0,goal-all,0.08947156343154873
panda,dog,man,0,1,goal-f1,0.08628809800121766
panda,dog,man,0,1,goal-f2,0.09463811459884772
panda,dog,man,0,1,goal-all,0.07755932781686083
panda,dog,man,0,0,goal-f1,0.06180060675075997
panda,dog,man,0,0,goal-f2,0.07053355343180792
panda,dog,man,0,0,goal-all,0.0696299759950244
panda,dog,dog,1,1,goal-f1,0.0010543351507548704
panda,dog,dog,1,1,goal-f2,0.0009402688773148091
panda,dog,dog,1,1,goal-all,0.0011278006505253933
panda,dog,dog,1,0,goal-f1,0.001029262098973734
panda,dog,dog,1,0,goal-f2,0.0009551843490217105
panda,dog,dog,1,0,goal-all,0.0009648783358330001
panda,dog,dog,0,1,goal-f1,0.0006473757350153149
panda,dog,dog,0,1,goal-f2,0.0007100216648422131
panda,dog,dog,0,1,goal-all,0.0005818882095654196
panda,dog,dog,0,0,goal-f1,0.0006479550960387453
panda,dog,dog,0,0,goal-f2,0.0007395166130355039
panda,dog,dog,0,0,goal-all,0.0007300429583966303
panda,f1,man,1,1,goal-f1,0.15021236278129932
panda,f1,man,1,1,goal-f2,0.06962391064440523
panda,f1,man,1,1,goal-all,0.13226820886445811
panda,f1,man,1,0,goal-f1,0.16589128619508295
panda,f1,man,1,0,goal-f2,0.10841198484923015
panda,f1,man,1,0,goal-all,0.18957748558783083
panda,f1,man,0,1,goal-f2,0.08549300106936418
panda,f1,man,0,0,goal-f2,0.08633231583938265
panda,f1,panda,1,1,goal-f1,0.0035440545656403384
panda,f1,panda,1,1,goal-f2,0.001642680627800887
panda,f1,panda,1,1,goal-all,0.0031206868784671806
panda,f1,panda,1,0,goal-f1,0.001060912228995827
panda,f1,panda,1,0,goal-f2,0.0006933191196130932
panda,f1,panda,1,0,goal-all,0.0012123908218174466
panda,f1,panda,0,1,goal-f2,0.0006134069354118478
panda,f1,panda,0,0,goal-f2,0.0003019929911998504
panda,f2,man,1,1,goal-f1,0.06678986119784373
panda,f2,man,1,1,goal-f2,0.1425886272903574
panda,f2,man,1,1,goal-all,0.1226698155530714
panda,f2,man,1,0,goal-f1,0.07376127885714036
panda,f2,man,0,1,goal-f1,0.11925217980772455
panda,f2,man,0,1,goal-f2,0.1750882642555681
panda,f2,man,0,1,goal-all,0.20227220663408035
panda,f2,man,0,0,goal-f1,0.08540989127334926
panda,f2,panda,1,1,goal-f1,0.0015758151202330426
panda,f2,panda,1,1,goal-f2,0.00336418298867004
panda,f2,panda,1,1,goal-all,0.002894225960016956
panda,f2,panda,1,0,goal-f1,0.0004717200315988093
panda,f2,panda,0,1,goal-f1,0.0008556269313518336
panda,f2,panda,0,1,goal-f2,0.0012562473449311887
panda,f2,panda,0,1,goal-all,0.0014512904312451935
panda,f2,panda,0,0,goal-f1,0.0002987663228179791
