bird,jaguar,man,1,1,goal-f1,0.1597128705561496
bird,jaguar,man,1,1,goal-f2,0.001803996356389043
bird,jaguar,man,1,1,goal-all,0.0019006745028027068
bird,jaguar,man,1,0,goal-f1,0.11645850911572345
bird,jaguar,man,1,0,goal-f2,0.12707782874557477
bird,jaguar,man,1,0,goal-all,0.4009016284913114
bird,jaguar,man,0,1,goal-f1,0.0008900927005052647
bird,jaguar,man,0,1,goal-f2,0.001413963135284982
bird,jaguar,man,0,1,goal-all,0.00021233494155644834
bird,jaguar,man,0,0,goal-f1,0.001139099658949224
bird,jaguar,man,0,0,goal-f2,0.17481044899296289
bird,jaguar,man,0,0,goal-all,0.000855713863140214
bird,jaguar,ant,1,1,goal-f1,0.000579265902668186
bird,jaguar,ant,1,1,goal-f2,0.000006542951574002511
bird,jaguar,ant,1,1,goal-all,0.000006893595536230398
bird,jaguar,ant,1,0,goal-f1,0.00008558157040768294
bird,jaguar,ant,1,0,goal-f2,0.00009338536299857666
bird,jaguar,ant,1,0,goal-all,0.0002946095670106052
bird,jaguar,ant,0,1,goal-f1,0.0000032797495291835322
bird,jaguar,ant,0,1,goal-f2,0.000005210069608032211
bird,jaguar,ant,0,1,goal-all,7.823965124123099e-7
bird,jaguar,ant,0,0,goal-f1,5.93479375667067e-8
bird,jaguar,ant,0,0,goal-f2,0.000009107754120840072
bird,jaguar,ant,0,0,goal-all,4.4583327302071164e-8
bird,jaguar,bird,1,1,goal-f1,0.0005210852317603259
bird,jaguar,bird,1,1,goal-f2,0.000005885786512949083
bird,jaguar,bird,1,1,goal-all,0.000006201212277664837
bird,jaguar,bird,1,0,goal-f1,0.00023830743866592422
bird,jaguar,bird,1,0,goal-f2,0.00026003760574929254
bird,jaguar,bird,1,0,goal-all,0.000820359465084921
bird,jaguar,bird,0,1,goal-f1,0.000001602624984320451
bird,jaguar,bird,0,1,goal-f2,0.0000025458613987390955
bird,jaguar,bird,0,1,goal-all,3.823121818541122e-7
bird,jaguar,bird,0,0,goal-f1,0.0000010642200751276218
bird,jaguar,bird,0,0,goal-f2,0.00016331915096173052
bird,jaguar,bird,0,0,goal-all,7.994628604830625e-7
bird,jaguar,cheetah,1,1,goal-f1,0.0002760473118077606
bird,jaguar,cheetah,1,1,goal-f2,0.000003118022629974051
bird,jaguar,cheetah,1,1,goal-all,0.000003285120887835914
bird,jaguar,cheetah,1,0,goal-f1,0.0006311003501299726
bird,jaguar,cheetah,1,0,goal-f2,0.0006886475090918112
bird,jaguar,cheetah,1,0,goal-all,0.0021725261642936773
bird,jaguar,cheetah,0,1,goal-f1,8.520576139307409e-7
bird,jaguar,cheetah,0,1,goal-f2,0.0000013535422260547204
bird,jaguar,cheetah,0,1,goal-all,2.0326152944969574e-7
bird,jaguar,cheetah,0,0,goal-f1,7.641931105518098e-7
bird,jaguar,cheetah,0,0,goal-f2,0.00011727590270382631
bird,jaguar,cheetah,0,0,goal-all,5.74076757619832e-7
bird,jaguar,jaguar,1,1,goal-f1,0.00023640753097834373
bird,jaguar,jaguar,1,1,goal-f2,0.0000026702815059474307
bird,jaguar,jaguar,1,1,goal-all,0.0000028133848251328554
bird,jaguar,jaguar,1,0,goal-f1,0.0006216147758087104
bird,jaguar,jaguar,1,0,goal-f2,0.0006782969885647703
bird,jaguar,jaguar,1,0,goal-all,0.002139872627669824
bird,jaguar,jaguar,0,1,goal-f1,7.756305966679425e-7
bird,jaguar,jaguar,0,1,goal-f2,0.0000012321335403211518
bird,jaguar,jaguar,0,1,goal-all,1.850295787386989e-7
bird,jaguar,jaguar,0,0,goal-f1,0.0000011899201365419762
bird,jaguar,jaguar,0,0,goal-f2,0.0001826095475496433
bird,jaguar,jaguar,0,0,goal-all,8.938911963224911e-7
bird,jaguar,mouse,1,1,goal-f1,0.0007456176467042363
bird,jaguar,mouse,1,1,goal-f2,0.000008421935647577807
bird,jaguar,mouse,1,1,goal-all,0.00000887327643035675
bird,jaguar,mouse,1,0,goal-f1,0.0001985705826410627
bird,jaguar,mouse,1,0,goal-f2,0.00021667732728482177
bird,jaguar,mouse,1,0,goal-all,0.0006835676547444538
bird,jaguar,mouse,0,1,goal-f1,7.844383299782191e-7
bird,jaguar,mouse,0,1,goal-f2,0.0000012461251281626014
bird,jaguar,mouse,0,1,goal-all,1.8713069644994554e-7
bird,jaguar,mouse,0,0,goal-f1,5.684398350786663e-7
bird,jaguar,mouse,0,0,goal-f2,0.00008723488064885545
bird,jaguar,mouse,0,0,goal-all,4.2702308214775344e-7
bird,f1,man,1,1,goal-f1,0.38756750138514073
bird,f1,man,1,1,goal-f2,0.026725377645882616
bird,f1,man,1,1,goal-all,0.1877059292355835
bird,f1,man,1,0,goal-f1,0.28260423368416954
bird,f1,man,1,0,goal-f2,0.006263757621815969
bird,f1,man,1,0,goal-all,0.06508539716249495
bird,f1,man,0,1,goal-f2,0.020947214573917922
bird,f1,man,0,0,goal-f2,0.008616532821354756
bird,f1,ant,1,1,goal-f1,0.0014056765603983597
bird,f1,ant,1,1,goal-f2,0.00009693082312203355
bird,f1,ant,1,1,goal-all,0.0006807945042637912
bird,f1,ant,1,0,goal-f1,0.00020767665932008446
bird,f1,ant,1,0,goal-f2,0.00000460303174064701
bird,f1,ant,1,0,goal-all,0.00004782914140038597
bird,f1,ant,0,1,goal-f2,0.0000771847888399883
bird,f1,ant,0,0,goal-f2,4.4892775439417016e-7
bird,f1,bird,1,1,goal-f1,0.0012644923391508744
bird,f1,bird,1,1,goal-f2,0.0000871952245050344
bird,f1,bird,1,1,goal-all,0.0006124164401899247
bird,f1,bird,1,0,goal-f1,0.0005782891400275356
bird,f1,bird,1,0,goal-f2,0.00001281744070582119
bird,f1,bird,1,0,goal-all,0.00013318334924703642
bird,f1,bird,0,1,goal-f2,0.000037715767592550584
bird,f1,bird,0,0,goal-f2,0.000008050118472461532
bird,f1,cheetah,1,1,goal-f1,0.0006698706655817435
bird,f1,cheetah,1,1,goal-f2,0.00004619207350355313
bird,f1,cheetah,1,1,goal-all,0.00032443044192636904
bird,f1,cheetah,1,0,goal-f1,0.0015314607080283516
bird,f1,cheetah,1,0,goal-f2,0.00003394393126164136
bird,f1,cheetah,1,0,goal-all,0.00035270430000767687
bird,f1,cheetah,0,1,goal-f2,0.00002005210654824622
bird,f1,cheetah,0,0,goal-f2,0.00000578061363392644
bird,f1,jaguar,1,1,goal-f1,0.0005736787258963904
bird,f1,jaguar,1,1,goal-f2,0.00003955899434858449
bird,f1,jaguar,1,1,goal-all,0.00027784295107875626
bird,f1,jaguar,1,0,goal-f1,0.0015084425234193506
bird,f1,jaguar,1,0,goal-f2,0.00003343374665681294
bird,f1,jaguar,1,0,goal-all,0.0003474030783391063
bird,f1,jaguar,0,1,goal-f2,0.00001825349261855147
bird,f1,jaguar,0,0,goal-f2,0.000009000956001306195
bird,f1,mouse,1,1,goal-f1,0.0018093542950894201
bird,f1,mouse,1,1,goal-f2,0.00012476710936454815
bird,f1,mouse,1,1,goal-all,0.0008763029099765861
bird,f1,mouse,1,0,goal-f1,0.0004818616326586656
bird,f1,mouse,1,0,goal-f2,0.000010680181379021838
bird,f1,mouse,1,0,goal-all,0.00011097553398300105
bird,f1,mouse,0,1,goal-f2,0.000018460771567649055
bird,f1,mouse,0,0,goal-f2,0.000004299870039851478
bird,f2,man,1,1,goal-f1,0.017773422547617008
bird,f2,man,1,1,goal-f2,0.3376821237736348
bird,f2,man,1,1,goal-all,0.13320645070966156
bird,f2,man,1,0,goal-f1,0.012959921668000873
bird,f2,man,0,1,goal-f1,0.00817159530877547
bird,f2,man,0,1,goal-f2,0.2646735248492326
bird,f2,man,0,1,goal-all,0.2037228320567257
bird,f2,man,0,0,goal-f1,0.010457631462445808
bird,f2,ant,1,1,goal-f1,0.00006446279263341457
bird,f2,ant,1,1,goal-f2,0.0012247462559623582
bird,f2,ant,1,1,goal-all,0.00048312922210254816
bird,f2,ant,1,0,goal-f1,0.000009523824898066846
bird,f2,ant,0,1,goal-f1,0.000030110106342205862
bird,f2,ant,0,1,goal-f2,0.0009752499576941347
bird,f2,ant,0,1,goal-all,0.0007506632310799733
bird,f2,ant,0,0,goal-f1,5.448503598898257e-7
bird,f2,bird,1,1,goal-f1,0.000057988238362688475
bird,f2,bird,1,1,goal-f2,0.0011017344257552594
bird,f2,bird,1,1,goal-all,0.0004346043872250832
bird,f2,bird,1,0,goal-f1,0.000026519708705384042
bird,f2,bird,0,1,goal-f1,0.000014713077408864674
bird,f2,bird,0,1,goal-f2,0.00047654857002058
bird,f2,bird,0,1,goal-all,0.00036680595217250214
bird,f2,bird,0,0,goal-f1,0.000009770191091872797
bird,f2,cheetah,1,1,goal-f1,0.000030719537497563326
bird,f2,cheetah,1,1,goal-f2,0.0005836489081227546
bird,f2,cheetah,1,1,goal-all,0.00023023368439757408
bird,f2,cheetah,1,0,goal-f1,0.00007023111633865233
bird,f2,cheetah,0,1,goal-f1,0.000007822409954435618
bird,f2,cheetah,0,1,goal-f2,0.0002533636012582289
bird,f2,cheetah,0,1,goal-all,0.00019501742918117548
bird,f2,cheetah,0,0,goal-f1,0.000007015760081662144
bird,f2,jaguar,1,1,goal-f1,0.000026308280146024725
bird,f2,jaguar,1,1,goal-f2,0.000499838221295903
bird,f2,jaguar,1,1,goal-all,0.0001971726387047085
bird,f2,jaguar,1,0,goal-f1,0.0000691755275189689
bird,f2,jaguar,0,1,goal-f1,0.000007120763198570888
bird,f2,jaguar,0,1,goal-f2,0.00023063764469081092
bird,f2,jaguar,0,1,goal-all,0.00017752494958485102
bird,f2,jaguar,0,0,goal-f1,0.00001092419452497954
bird,f2,mouse,1,1,goal-f1,0.0000829750128946259
bird,f2,mouse,1,1,goal-f2,0.0015764649998803247
bird,f2,mouse,1,1,goal-all,0.0006218727392357779
bird,f2,mouse,1,0,goal-f1,0.00002209764847702329
bird,f2,mouse,0,1,goal-f1,0.000007201623576549884
bird,f2,mouse,0,1,goal-f2,0.0002332566683271576
bird,f2,mouse,0,1,goal-all,0.00017954084789853356
bird,f2,mouse,0,0,goal-f1,0.000005218625303873563
