lion,horse,man,1,1,goal-f1,0.07624600350116867
lion,horse,man,1,1,goal-f2,0.12476130745688077
lion,horse,man,1,1,goal-all,0.08398958466180034
lion,horse,man,1,0,goal-f1,0.043948323758053603
lion,horse,man,1,0,goal-f2,0.04301204042879521
lion,horse,man,1,0,goal-all,0.029604081942897632
lion,horse,man,0,1,goal-f1,0.11547173390907085
lion,horse,man,0,1,goal-f2,0.09211667208611884
lion,horse,man,0,1,goal-all,0.1473064189676063
lion,horse,man,0,0,goal-f1,0.11235766995934465
lion,horse,man,0,0,goal-f2,0.0536105390921954
lion,horse,man,0,0,goal-all,0.067436047933571
lion,horse,elephant,1,1,goal-f1,0.0001953331033543615
lion,horse,elephant,1,1,goal-f2,0.00031962348510144106
lion,horse,elephant,1,1,goal-all,0.0002151712282360068
lion,horse,elephant,1,0,goal-f1,0.00003129875137928045
lion,horse,elephant,1,0,goal-f2,0.00003063195691166092
lion,horse,elephant,1,0,goal-all,0.000021083188647730898
lion,horse,elephant,0,1,goal-f1,0.0003887948116589991
lion,horse,elephant,0,1,goal-f2,0.00031015801843400714
lion,horse,elephant,0,1,goal-all,0.0004959826052648641
lion,horse,elephant,0,0,goal-f1,0.00010466462596036038
lion,horse,elephant,0,0,goal-f2,0.000049939866354012345
lion,horse,elephant,0,0,goal-all,0.00006281875314578922
lion,horse,horse,1,1,goal-f1,0.00016075629112797995
lion,horse,horse,1,1,goal-f2,0.00026304545998582504
lion,horse,horse,1,1,goal-all,0.00017708277816034682
lion,horse,horse,1,0,goal-f1,0.000030588515349224537
lion,horse,horse,1,0,goal-f2,0.000029936851883152208
lion,horse,horse,1,0,goal-all,0.000020604765722016458
lion,horse,horse,0,1,goal-f1,0.00042723336007137935
lion,horse,horse,0,1,goal-f2,0.00034082206962386745
lion,horse,horse,0,1,goal-all,0.0005450183712073721
lion,horse,horse,0,0,goal-f1,0.00013860558301437856
lion,horse,horse,0,0,goal-f2,0.00006613451515395076
lion,horse,horse,0,0,goal-all,0.0000831898057640417
lion,horse,lion,1,1,goal-f1,0.0003001901475214995
lion,horse,lion,1,1,goal-f2,0.0004912010278660985
lion,horse,lion,1,1,goal-all,0.0003306776047548354
lion,horse,lion,1,0,goal-f1,0.00004463591512728191
lion,horse,lion,1,0,goal-f2,0.000043684983222576257
lion,horse,lion,1,0,goal-all,0.000030067251172057022
lion,horse,lion,0,1,goal-f1,0.00016968910825884044
lion,horse,lion,0,1,goal-f2,0.00013536815818817168
lion,horse,lion,0,1,goal-all,0.0002164711140052669
lion,horse,lion,0,0,goal-f1,0.00008133468397241739
lion,horse,lion,0,0,goal-f2,0.00003880817621291356
lion,horse,lion,0,0,goal-all,0.000048816334915190316
lion,horse,shark,1,1,goal-f1,0.00035759178384605863
lion,horse,shark,1,1,goal-f2,0.0005851273042499685
lion,horse,shark,1,1,goal-all,0.00039390897915380404
lion,horse,shark,1,0,goal-f1,0.00005280251732829384
lion,horse,shark,1,0,goal-f2,0.00005167760259913312
lion,horse,shark,1,0,goal-all,0.00003556836566472299
lion,horse,shark,0,1,goal-f1,0.00006204145898727473
lion,horse,shark,0,1,goal-f2,0.00004949308839317809
lion,horse,shark,0,1,goal-all,0.00007914582072646231
lion,horse,shark,0,0,goal-f1,0.00005449115550944709
lion,horse,shark,0,0,goal-f2,0.00002600000715282859
lion,horse,shark,0,0,goal-all,0.000032705094153522286
lion,horse,tiger,1,1,goal-f1,0.0003021616585119146
lion,horse,tiger,1,1,goal-f2,0.0004944270105738472
lion,horse,tiger,1,1,goal-all,0.0003328493433593206
lion,horse,tiger,1,0,goal-f1,0.000049125073585581626
lion,horse,tiger,1,0,goal-f2,0.000048078503807403425
lion,horse,tiger,1,0,goal-all,0.00003309119846947365
lion,horse,tiger,0,1,goal-f1,0.00016654492882956225
lion,horse,tiger,0,1,goal-f2,0.00013285991365367104
lion,horse,tiger,0,1,goal-all,0.00021246010805048233
lion,horse,tiger,0,0,goal-f1,0.00007122697403193125
lion,horse,tiger,0,0,goal-f2,0.000033985365459601737
lion,horse,tiger,0,0,goal-all,0.00004274977966985741
lion,f1,man,1,1,goal-f1,0.19286614035508387
lion,f1,man,1,1,goal-f2,0.10426730728196935
lion,f1,man,1,1,goal-all,0.16114043868190367
lion,f1,man,1,0,goal-f1,0.1111683654102804
lion,f1,man,1,0,goal-f2,0.07693766998621848
lion,f1,man,1,0,goal-all,0.1699371865946216
lion,f1,man,0,1,goal-f2,0.07698506492099162
lion,f1,man,0,0,goal-f2,0.0958957055591638
lion,f1,elephant,1,1,goal-f1,0.0004940998871758439
lion,f1,elephant,1,1,goal-f2,0.0002671203181092337
lion,f1,elephant,1,1,goal-all,0.00041282244994174665
lion,f1,elephant,1,0,goal-f1,0.00007917096108994952
lion,f1,elephant,1,0,goal-f2,0.00005479282936606889
lion,f1,elephant,1,0,goal-all,0.00012102445095746747
lion,f1,elephant,0,1,goal-f2,0.0002592097026973067
lion,f1,elephant,0,0,goal-f2,0.0000893297997118172
lion,f1,horse,1,1,goal-f1,0.0004066369905824177
lion,f1,horse,1,1,goal-f2,0.00021983612038490541
lion,f1,horse,1,1,goal-all,0.0003397468468342925
lion,f1,horse,1,0,goal-f1,0.00007737440159085522
lion,f1,horse,1,0,goal-f2,0.0000535494621424725
lion,f1,horse,1,0,goal-all,0.00011827814569608132
lion,f1,horse,0,1,goal-f2,0.0002848367028714452
lion,f1,horse,0,0,goal-f2,0.00011829793357598553
lion,f1,lion,1,1,goal-f1,0.0007593383582945087
lion,f1,lion,1,1,goal-f2,0.00041051356028338077
lion,f1,lion,1,1,goal-all,0.0006344302630741601
lion,f1,lion,1,0,goal-f1,0.00011290764468309495
lion,f1,lion,1,0,goal-f2,0.00007814139457290123
lion,f1,lion,1,0,goal-all,0.00017259593061081407
lion,f1,lion,0,1,goal-f2,0.00011313181653597612
lion,f1,lion,0,0,goal-f2,0.00006941801933760977
lion,f1,shark,1,1,goal-f1,0.0009045372085898448
lion,f1,shark,1,1,goal-f2,0.0004890109736336938
lion,f1,shark,1,1,goal-all,0.0007557444885241111
lion,f1,shark,1,0,goal-f1,0.00013356526572549324
lion,f1,shark,1,0,goal-f2,0.00009243817067997727
lion,f1,shark,1,0,goal-all,0.0002041741407313557
lion,f1,shark,0,1,goal-f2,0.00004136307290310114
lion,f1,shark,0,0,goal-f2,0.00004650744187026422
lion,f1,tiger,1,1,goal-f1,0.0007643253438141248
lion,f1,tiger,1,1,goal-f2,0.0004132096247694921
lion,f1,tiger,1,1,goal-all,0.0006385969096034678
lion,f1,tiger,1,0,goal-f1,0.00012426308136878793
lion,f1,tiger,1,0,goal-f2,0.00008600029253410533
lion,f1,tiger,1,0,goal-all,0.00018995438466200198
lion,f1,tiger,0,1,goal-f2,0.00011103559047881094
lion,f1,tiger,0,0,goal-f2,0.000060791229758571775
lion,f2,man,1,1,goal-f1,0.11947157973313775
lion,f2,man,1,1,goal-f2,0.17570176524339146
lion,f2,man,1,1,goal-all,0.15664684647548396
