panda,panda,man,1,1,goal-f1,0.15719153690207735
panda,panda,man,1,1,goal-f2,0.1325813800908823
panda,panda,man,1,1,goal-all,0.28261604027767856
panda,panda,man,1,0,goal-f1,0.1735989352196907
panda,panda,man,1,0,goal-f2,0.009215043922782577
panda,panda,man,1,0,goal-all,0.012057673581185627
panda,panda,man,0,1,goal-f1,0.01612356565976856
panda,panda,man,0,1,goal-f2,0.16280010652918414
panda,panda,man,0,1,goal-all,0.019963417739745363
panda,panda,man,0,0,goal-f1,0.011547897842705403
panda,panda,man,0,0,goal-f2,0.007338266922442557
panda,panda,man,0,0,goal-all,0.0018214984820477454
panda,panda,cat,1,1,goal-f1,0.000290706799123645
panda,panda,cat,1,1,goal-f2,0.00024519328068931445
panda,panda,cat,1,1,goal-all,0.0005226642990411355
panda,panda,cat,1,0,goal-f1,0.0005519480346538022
panda,panda,cat,1,0,goal-f2,0.000029298713013369883
panda,panda,cat,1,0,goal-all,0.000038336693869753626
panda,panda,cat,0,1,goal-f1,0.00001778402410562403
panda,panda,cat,0,1,goal-f2,0.0001795658032476874
panda,panda,cat,0,1,goal-all,0.000022019316930630513
panda,panda,cat,0,0,goal-f1,0.000023550440671722172
panda,panda,cat,0,0,goal-f2,0.000014965444113225458
panda,panda,cat,0,0,goal-all,0.000003714710029427104
panda,panda,dog,1,1,goal-f1,0.00038354584896985357
panda,panda,dog,1,1,goal-f2,0.00032349730136063215
panda,panda,dog,1,1,goal-all,0.0006895804394884567
panda,panda,dog,1,0,goal-f1,0.00037442477876293125
panda,panda,dog,1,0,goal-f2,0.00001987535682584765
panda,panda,dog,1,0,goal-all,0.00002600644846880939
panda,panda,dog,0,1,goal-f1,0.000024193383356098646
panda,panda,dog,0,1,goal-f2,0.0002442812880715361
panda,panda,dog,0,1,goal-all,0.000029955074991925352
panda,panda,dog,0,0,goal-f1,0.000024215034929649103
panda,panda,dog,0,0,goal-f2,0.000015387769468560246
panda,panda,dog,0,0,goal-all,0.000003819539276142021
panda,panda,elephant,1,1,goal-f1,0.0006446200792441243
panda,panda,elephant,1,1,goal-f2,0.0005436973352688846
