workerid,gender,age,income,categoryID,order,animal,f1,f2,f3,f1prob_animal,f2prob_animal,f3prob_animal,f1prob_person,f2prob_person,f3prob_person
A25JOUC4BDBDQI,M,35,4,19,6,kangaroo,jumpy,bouncy,cute,0.972397676653,0.972397676653,0.972397676653,-1.0792545642,-1.00326744417,-0.395370483914
A25JOUC4BDBDQI,M,35,4,13,7,fish,scaly,wet,smelly,1.04838479668,1.04838479668,1.04838479668,-1.91511288454,-1.83912576451,-0.395370483914
A25JOUC4BDBDQI,M,35,4,6,8,buffalo,big,strong,wild,0.972397676653,0.896410556622,0.896410556622,-0.395370483914,-0.395370483914,-1.83912576451
A25JOUC4BDBDQI,M,35,4,12,9,elephant,huge,smart,heavy,1.04838479668,-0.395370483914,1.04838479668,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,30,10,whale,large,graceful,majestic,1.04838479668,1.04838479668,1.04838479668,-0.395370483914,-0.395370483914,-1.68715152445
A25JOUC4BDBDQI,M,35,4,26,11,rabbit,fast,furry,cute,1.04838479668,1.04838479668,1.04838479668,-1.76313864448,-1.76313864448,-0.395370483914
A25JOUC4BDBDQI,M,35,4,4,12,bee,busy,small,angry,0.972397676653,0.972397676653,-0.395370483914,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,5,13,bird,small,graceful,free,0.972397676653,0.972397676653,0.972397676653,-1.0792545642,-0.395370483914,0.896410556622
A25JOUC4BDBDQI,M,35,4,16,14,goat,funny,hungry,loud,-1.0792545642,0.212526476338,-1.0792545642,0.28851359637,0.28851359637,-0.395370483914
A25JOUC4BDBDQI,M,35,4,7,15,cat,independent,lazy,soft,0.896410556622,0.896410556622,0.896410556622,-0.395370483914,-0.395370483914,-1.76313864448
A25JOUC4BDBDQI,M,35,4,8,16,cow,fat,lazy,dumb,0.896410556622,0.972397676653,0.896410556622,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,10,17,dolphin,smart,friendly,playful,1.04838479668,1.04838479668,1.04838479668,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,21,18,monkey,funny,smart,playful,1.04838479668,0.972397676653,0.972397676653,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,32,19,zebra,striped,exotic,fast,0.972397676653,0.972397676653,0.972397676653,-1.76313864448,-1.76313864448,-0.395370483914
A25JOUC4BDBDQI,M,35,4,2,20,bat,scary,blind,nocturnal,-1.68715152445,0.896410556622,0.896410556622,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,17,21,goose,loud,mean,annoying,0.972397676653,-1.0792545642,0.896410556622,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,25,22,pig,dirty,fat,smelly,0.972397676653,0.896410556622,0.896410556622,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,1,23,ant,small,strong,busy,0.896410556622,0.896410556622,0.896410556622,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,18,24,horse,fast,strong,beautiful,1.04838479668,1.04838479668,1.04838479668,-0.395370483914,-0.395370483914,-1.0792545642
A25JOUC4BDBDQI,M,35,4,11,25,duck,loud,cute,quacking,1.04838479668,0.972397676653,0.896410556622,-0.395370483914,-1.68715152445,-1.68715152445
A25JOUC4BDBDQI,M,35,4,27,26,shark,scary,mean,dangerous,0.972397676653,0.972397676653,0.972397676653,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,31,27,wolf,scary,mean,angry,0.972397676653,-1.76313864448,-1.76313864448,-0.395370483914,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,29,28,tiger,striped,fierce,scary,1.04838479668,1.04838479668,1.04838479668,-1.76313864448,-1.76313864448,-0.395370483914
A25JOUC4BDBDQI,M,35,4,24,29,penguin,cold,cute,funny,0.972397676653,0.972397676653,0.972397676653,-1.76313864448,-1.83912576451,-1.83912576451
A25JOUC4BDBDQI,M,35,4,15,30,frog,slimy,noisy,jumpy,0.972397676653,0.972397676653,0.972397676653,-1.83912576451,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,9,31,dog,loyal,friendly,happy,0.972397676653,-0.395370483914,-0.395370483914,-0.471357603945,-0.395370483914,-0.395370483914
A25JOUC4BDBDQI,M,35,4,23,32,ox,strong,big,slow,0.896410556622,0.972397676653,0.896410556622,-0.395370483914,-0.395370483914,-0.395370483914
A2STEFCSDKQ7OR,M,45,4,11,1,duck,loud,cute,quacking,0.0356138377384,0.239728967463,0.647959226912,0.647959226912,1.26030461609,-2.31171015409
A2STEFCSDKQ7OR,M,45,4,31,2,wolf,scary,mean,angry,0.54590166205,1.05618948636,0.750016791775,-2.00553745951,-1.80142232978,-2.20965258923
A2STEFCSDKQ7OR,M,45,4,10,3,dolphin,smart,friendly,playful,0.852074356637,0.852074356637,1.15824705122,0.954131921499,0.954131921499,1.15824705122
A2STEFCSDKQ7OR,M,45,4,28,4,sheep,wooly,fluffy,dumb,0.54590166205,0.852074356637,-0.270558856848,-2.41376771896,-1.90347989465,-0.474673986573
A2STEFCSDKQ7OR,M,45,4,24,5,penguin,cold,cute,funny,0.647959226912,0.750016791775,0.750016791775,0.137671402601,0.239728967463,0.954131921499
A2STEFCSDKQ7OR,M,45,4,30,6,whale,large,graceful,majestic,0.647959226912,0.750016791775,0.852074356637,0.750016791775,0.0356138377384,-0.372616421711
A2STEFCSDKQ7OR,M,45,4,5,7,bird,small,graceful,free,0.54590166205,0.750016791775,0.750016791775,0.750016791775,1.15824705122,0.0356138377384
A2STEFCSDKQ7OR,M,45,4,6,8,buffalo,big,strong,wild,0.647959226912,0.954131921499,0.852074356637,-0.0664437271239,0.54590166205,-0.78084668116
A2STEFCSDKQ7OR,M,45,4,16,9,goat,funny,hungry,loud,0.443844097188,0.443844097188,0.341786532325,0.443844097188,-0.168501291986,1.05618948636
A2STEFCSDKQ7OR,M,45,4,1,10,ant,small,strong,busy,0.443844097188,0.852074356637,0.954131921499,0.750016791775,0.852074356637,1.26030461609
A2STEFCSDKQ7OR,M,45,4,21,11,monkey,funny,smart,playful,0.750016791775,0.852074356637,0.954131921499,1.05618948636,0.852074356637,0.137671402601
A2STEFCSDKQ7OR,M,45,4,15,12,frog,slimy,noisy,jumpy,0.239728967463,0.443844097188,0.750016791775,-2.41376771896,-0.168501291986,-2.10759502437
A2STEFCSDKQ7OR,M,45,4,26,13,rabbit,fast,furry,cute,0.239728967463,0.750016791775,0.954131921499,0.341786532325,-2.41376771896,1.15824705122
A2STEFCSDKQ7OR,M,45,4,4,14,bee,busy,small,angry,0.54590166205,0.443844097188,-0.270558856848,0.647959226912,0.647959226912,-0.0664437271239
A2STEFCSDKQ7OR,M,45,4,19,15,kangaroo,jumpy,bouncy,cute,0.137671402601,0.239728967463,0.137671402601,-1.4952496352,-2.00553745951,-0.168501291986
A2STEFCSDKQ7OR,M,45,4,7,16,cat,independent,lazy,soft,0.239728967463,0.647959226912,0.54590166205,0.750016791775,-0.270558856848,-1.90347989465
A2STEFCSDKQ7OR,M,45,4,27,17,shark,scary,mean,dangerous,0.54590166205,0.54590166205,0.647959226912,-0.270558856848,0.239728967463,-1.08701937575
A2STEFCSDKQ7OR,M,45,4,17,18,goose,loud,mean,annoying,0.443844097188,0.443844097188,0.239728967463,0.852074356637,-0.0664437271239,-1.39319207033
A2STEFCSDKQ7OR,M,45,4,25,19,pig,dirty,fat,smelly,0.443844097188,0.137671402601,0.239728967463,-1.90347989465,-2.00553745951,-2.31171015409
A2STEFCSDKQ7OR,M,45,4,14,20,fox,sly,smart,pretty,0.341786532325,0.341786532325,-0.270558856848,-2.00553745951,0.443844097188,-0.270558856848
A2STEFCSDKQ7OR,M,45,4,9,21,dog,loyal,friendly,happy,0.647959226912,0.0356138377384,-0.0664437271239,0.443844097188,0.239728967463,0.239728967463
A2STEFCSDKQ7OR,M,45,4,13,22,fish,scaly,wet,smelly,0.54590166205,0.137671402601,0.54590166205,-2.41376771896,-0.576731551435,-1.39319207033
A2STEFCSDKQ7OR,M,45,4,20,23,lion,scary,strong,ferocious,0.647959226912,0.341786532325,0.647959226912,-1.59730720006,0.239728967463,-1.29113450547
A2STEFCSDKQ7OR,M,45,4,23,24,ox,strong,big,slow,0.341786532325,0.137671402601,0.852074356637,0.0356138377384,-1.69936476492,-1.29113450547
A2STEFCSDKQ7OR,M,45,4,2,25,bat,scary,blind,nocturnal,0.852074356637,0.54590166205,-0.0664437271239,-0.984961810885,-1.4952496352,-0.984961810885
A2STEFCSDKQ7OR,M,45,4,29,26,tiger,striped,fierce,scary,0.137671402601,0.137671402601,0.750016791775,-2.00553745951,-1.29113450547,-2.20965258923
A2STEFCSDKQ7OR,M,45,4,12,27,elephant,huge,smart,heavy,0.443844097188,0.0356138377384,0.647959226912,-0.0664437271239,-0.0664437271239,0.239728967463
A2STEFCSDKQ7OR,M,45,4,22,28,owl,wise,quiet,nocturnal,0.239728967463,0.54590166205,0.0356138377384,0.137671402601,0.647959226912,-1.39319207033
A2STEFCSDKQ7OR,M,45,4,8,29,cow,fat,lazy,dumb,0.750016791775,0.54590166205,0.954131921499,-1.39319207033,-1.08701937575,-2.00553745951
A2STEFCSDKQ7OR,M,45,4,32,30,zebra,striped,exotic,fast,0.239728967463,0.137671402601,0.443844097188,-2.00553745951,-2.20965258923,-0.0664437271239
A2STEFCSDKQ7OR,M,45,4,3,31,bear,scary,big,fierce,1.26030461609,1.15824705122,1.26030461609,-2.10759502437,-0.270558856848,-2.31171015409
A2STEFCSDKQ7OR,M,45,4,18,32,horse,fast,strong,beautiful,0.750016791775,0.647959226912,0.750016791775,-0.270558856848,0.239728967463,-0.576731551435
AOKL1VMB701ID,M,25,4,9,1,dog,loyal,friendly,happy,0.901216292204,1.07724226179,0.901216292204,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,6,2,buffalo,big,strong,wild,1.60532017055,1.60532017055,1.42929420096,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,23,3,ox,strong,big,slow,1.07724226179,1.07724226179,-0.330965494899,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,20,4,lion,scary,strong,ferocious,0.0210864442733,0.0210864442733,0.549164353032,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,15,5,frog,slimy,noisy,jumpy,0.725190322618,-1.73917325159,0.725190322618,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,1,6,ant,small,strong,busy,2.66147598807,-0.154939525313,0.0210864442733,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,11,7,duck,loud,cute,quacking,-0.683017434071,-0.859043403658,-0.330965494899,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,14,8,fox,sly,smart,pretty,0.901216292204,-0.154939525313,0.0210864442733,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,28,9,sheep,wooly,fluffy,dumb,1.78134614014,0.19711241386,1.07724226179,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,12,10,elephant,huge,smart,heavy,3.01352792724,-1.03506937324,3.01352792724,-0.330965494899,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,13,11,fish,scaly,wet,smelly,0.0210864442733,3.01352792724,1.60532017055,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,5,12,bird,small,graceful,free,-0.683017434071,-0.506991464485,-0.506991464485,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,19,13,kangaroo,jumpy,bouncy,cute,1.07724226179,-0.154939525313,-0.506991464485,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,24,14,penguin,cold,cute,funny,-0.506991464485,-0.506991464485,-2.26725116035,-0.506991464485,-0.506991464485,0.0210864442733
AOKL1VMB701ID,M,25,4,2,15,bat,scary,blind,nocturnal,1.25326823138,1.95737210972,2.13339807931,-0.506991464485,-1.91519922117,-0.506991464485
AOKL1VMB701ID,M,25,4,26,16,rabbit,fast,furry,cute,1.07724226179,1.07724226179,0.0210864442733,-0.506991464485,-1.21109534283,-0.506991464485
AOKL1VMB701ID,M,25,4,3,17,bear,scary,big,fierce,1.25326823138,2.13339807931,0.19711241386,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,4,18,bee,busy,small,angry,0.0210864442733,1.25326823138,0.901216292204,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,21,19,monkey,funny,smart,playful,-1.563147282,-0.859043403658,-0.683017434071,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,22,20,owl,wise,quiet,nocturnal,-0.506991464485,0.901216292204,1.25326823138,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,30,21,whale,large,graceful,majestic,2.66147598807,-0.154939525313,0.19711241386,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,8,22,cow,fat,lazy,dumb,1.42929420096,1.25326823138,-0.154939525313,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,16,23,goat,funny,hungry,loud,-1.563147282,-0.154939525313,-0.506991464485,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,32,24,zebra,striped,exotic,fast,2.13339807931,0.0210864442733,0.373138383446,-2.61930309952,-1.73917325159,-0.506991464485
AOKL1VMB701ID,M,25,4,31,25,wolf,scary,mean,angry,1.07724226179,0.901216292204,0.725190322618,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,29,26,tiger,striped,fierce,scary,0.901216292204,0.901216292204,0.901216292204,-2.26725116035,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,25,27,pig,dirty,fat,smelly,1.42929420096,0.901216292204,0.901216292204,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,17,28,goose,loud,mean,annoying,0.19711241386,1.60532017055,0.549164353032,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,18,29,horse,fast,strong,beautiful,0.725190322618,0.373138383446,-1.03506937324,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,10,30,dolphin,smart,friendly,playful,0.0210864442733,-0.506991464485,-0.506991464485,-0.506991464485,-0.506991464485,-0.506991464485
AOKL1VMB701ID,M,25,4,7,31,cat,independent,lazy,soft,1.42929420096,3.01352792724,1.07724226179,-0.506991464485,-0.506991464485,-0.859043403658
AOKL1VMB701ID,M,25,4,27,32,shark,scary,mean,dangerous,0.373138383446,0.549164353032,2.48545001848,-0.506991464485,-0.506991464485,-0.506991464485
A23WUGO7QEG2QC,F,35,11,4,1,bee,busy,small,angry,1.45380706557,1.45380706557,-1.21862533492,-0.389249762355,-0.389249762355,-0.389249762355
A23WUGO7QEG2QC,F,35,11,32,2,zebra,striped,exotic,fast,1.45380706557,-0.112791238167,0.808737175793,-2.23230659028,-1.12647249352,-0.389249762355
A23WUGO7QEG2QC,F,35,11,13,3,fish,scaly,wet,smelly,1.26950138277,1.26950138277,0.440125810209,-2.14015374888,-0.020638396771,-1.12647249352
A23WUGO7QEG2QC,F,35,11,29,4,tiger,striped,fierce,scary,1.36165422417,1.36165422417,1.36165422417,-2.14015374888,-0.389249762355,-0.389249762355
A23WUGO7QEG2QC,F,35,11,7,5,cat,independent,lazy,soft,1.36165422417,-1.12647249352,1.36165422417,-0.389249762355,-0.389249762355,-1.12647249352
A23WUGO7QEG2QC,F,35,11,1,6,ant,small,strong,busy,1.45380706557,1.45380706557,1.45380706557,-0.389249762355,-0.020638396771,-0.389249762355
A23WUGO7QEG2QC,F,35,11,2,7,bat,scary,blind,nocturnal,-1.12647249352,1.08519569998,1.36165422417,-1.31077817632,-1.31077817632,-1.31077817632
A23WUGO7QEG2QC,F,35,11,21,8,monkey,funny,smart,playful,-0.757861127939,1.26950138277,1.26950138277,-0.389249762355,-0.389249762355,-0.389249762355
A23WUGO7QEG2QC,F,35,11,18,9,horse,fast,strong,beautiful,1.36165422417,1.36165422417,0.0715144446251,-0.389249762355,0.0715144446251,-0.757861127939
A23WUGO7QEG2QC,F,35,11,9,10,dog,loyal,friendly,happy,1.45380706557,-0.020638396771,-0.020638396771,-0.389249762355,-0.389249762355,-0.389249762355
A23WUGO7QEG2QC,F,35,11,12,11,elephant,huge,smart,heavy,1.36165422417,1.36165422417,1.36165422417,-1.21862533492,-0.389249762355,-0.020638396771
A23WUGO7QEG2QC,F,35,11,3,12,bear,scary,big,fierce,1.36165422417,1.36165422417,1.36165422417,-1.12647249352,-0.573555445147,-0.389249762355
A23WUGO7QEG2QC,F,35,11,28,13,sheep,wooly,fluffy,dumb,1.36165422417,1.36165422417,-0.112791238167,-2.14015374888,-2.14015374888,-0.665708286543
A23WUGO7QEG2QC,F,35,11,20,14,lion,scary,strong,ferocious,1.26950138277,1.26950138277,1.17734854138,-1.21862533492,-0.112791238167,-0.850013969335
A23WUGO7QEG2QC,F,35,11,25,15,pig,dirty,fat,smelly,0.440125810209,0.440125810209,0.347972968813,-1.12647249352,-0.020638396771,-1.21862533492
A23WUGO7QEG2QC,F,35,11,6,16,buffalo,big,strong,wild,1.36165422417,1.36165422417,1.36165422417,-0.020638396771,-0.020638396771,-0.389249762355
A23WUGO7QEG2QC,F,35,11,14,17,fox,sly,smart,pretty,1.36165422417,1.45380706557,-1.21862533492,-0.389249762355,-0.389249762355,-1.21862533492
A23WUGO7QEG2QC,F,35,11,15,18,frog,slimy,noisy,jumpy,0.808737175793,0.808737175793,0.808737175793,-2.23230659028,-0.389249762355,-0.389249762355
A23WUGO7QEG2QC,F,35,11,22,19,owl,wise,quiet,nocturnal,1.45380706557,1.17734854138,1.45380706557,-0.389249762355,-0.389249762355,-1.12647249352
A23WUGO7QEG2QC,F,35,11,23,20,ox,strong,big,slow,1.36165422417,1.36165422417,0.440125810209,-0.020638396771,-0.112791238167,-0.389249762355
A23WUGO7QEG2QC,F,35,11,27,21,shark,scary,mean,dangerous,1.17734854138,0.440125810209,0.440125810209,-1.21862533492,-0.389249762355,-1.12647249352
A23WUGO7QEG2QC,F,35,11,16,22,goat,funny,hungry,loud,-1.12647249352,0.440125810209,-1.21862533492,-0.389249762355,0.440125810209,-0.389249762355
A23WUGO7QEG2QC,F,35,11,31,23,wolf,scary,mean,angry,1.17734854138,0.347972968813,-0.757861127939,-1.21862533492,-0.389249762355,-0.112791238167
A23WUGO7QEG2QC,F,35,11,19,24,kangaroo,jumpy,bouncy,cute,1.45380706557,1.45380706557,0.347972968813,-0.389249762355,-0.389249762355,-0.757861127939
A23WUGO7QEG2QC,F,35,11,8,25,cow,fat,lazy,dumb,-0.757861127939,-0.757861127939,-0.757861127939,-0.204944079563,-0.389249762355,-0.665708286543
A23WUGO7QEG2QC,F,35,11,30,26,whale,large,graceful,majestic,1.36165422417,1.36165422417,1.36165422417,-0.204944079563,-1.12647249352,-1.21862533492
A23WUGO7QEG2QC,F,35,11,17,27,goose,loud,mean,annoying,1.36165422417,-1.12647249352,-1.12647249352,-0.389249762355,-0.389249762355,-0.481402603751
A23WUGO7QEG2QC,F,35,11,10,28,dolphin,smart,friendly,playful,0.993042858586,0.440125810209,0.440125810209,-0.389249762355,-0.389249762355,-0.481402603751
A23WUGO7QEG2QC,F,35,11,5,29,bird,small,graceful,free,-0.204944079563,0.347972968813,-0.204944079563,-0.665708286543,-0.757861127939,-0.850013969335
A23WUGO7QEG2QC,F,35,11,24,30,penguin,cold,cute,funny,0.440125810209,0.440125810209,-1.21862533492,-0.850013969335,-1.12647249352,-0.573555445147
A23WUGO7QEG2QC,F,35,11,26,31,rabbit,fast,furry,cute,1.17734854138,1.26950138277,0.440125810209,-0.389249762355,-2.14015374888,-0.573555445147
A23WUGO7QEG2QC,F,35,11,11,32,duck,loud,cute,quacking,0.440125810209,-0.020638396771,0.347972968813,-0.389249762355,-0.573555445147,-1.6793895419
AJPM6IYSA2U31,F,45,11,24,1,penguin,cold,cute,funny,0.643150165228,0.643150165228,0.643150165228,-2.47865737835,-1.43805486382,-0.397452349298
AJPM6IYSA2U31,F,45,11,4,2,bee,busy,small,angry,0.643150165228,1.68375267975,0.643150165228,-0.397452349298,-0.397452349298,-0.397452349298
AJPM6IYSA2U31,F,45,11,15,3,frog,slimy,noisy,jumpy,0.643150165228,0.643150165228,1.68375267975,-0.397452349298,-0.397452349298,-0.397452349298
AJPM6IYSA2U31,F,45,11,25,4,pig,dirty,fat,smelly,0.643150165228,0.643150165228,0.527527663614,-0.397452349298,-0.397452349298,-0.397452349298
AJPM6IYSA2U31,F,45,11,3,5,bear,scary,big,fierce,0.643150165228,0.643150165228,0.643150165228,-0.397452349298,-0.397452349298,-0.397452349298
AJPM6IYSA2U31,F,45,11,19,6,kangaroo,jumpy,bouncy,cute,0.643150165228,1.56813017814,-1.32243236221,-0.397452349298,-0.397452349298,-0.397452349298
AJPM6IYSA2U31,F,45,11,26,7,rabbit,fast,furry,cute,0.643150165228,1.68375267975,1.68375267975,-0.397452349298,-1.43805486382,-0.397452349298
AJPM6IYSA2U31,F,45,11,22,8,owl,wise,quiet,nocturnal,1.56813017814,0.527527663614,1.68375267975,-0.397452349298,-0.397452349298,-1.43805486382
