animal,1,1,1,0.0005164942558074527,1
animal,1,1,0,0.0001570763339170913,1
animal,1,0,1,0.00020156876549590907,1
animal,1,0,0,0.00011217887018667135,1
animal,0,1,1,0.00010419608774294053,1
animal,0,1,0,0.00004358700410060988,1
animal,0,0,1,0.0000594124979103785,1
animal,0,0,0,0.000019119006431976958,1
person,1,1,1,0.21674719095869827,1
person,1,1,0,0.15038251718737844,1
person,1,0,1,0.1602541884251523,1
person,1,0,0,0.10719071017740582,1
person,0,1,1,0.14574443199584444,1
person,0,1,0,0.08454609077857368,1
person,0,0,1,0.09556018117606666,1
person,0,0,0,0.038361056479287434,1
animal,1,1,1,0.00043942895092674247,2
animal,1,1,0,0.00009365408085266042,2
animal,1,0,1,0.00017851523434077608,2
animal,1,0,0,0.00004317335557663108,2
animal,0,1,1,0.0003226604163763073,2
animal,0,1,0,0.00007084896332194787,2
animal,0,0,1,0.00012492456210302493,2
animal,0,0,0,0.00002250724704459784,2
person,1,1,1,0.15682772600809108,2
person,1,1,0,0.13261677096890817,2
person,1,0,1,0.1543584662080227,2
person,1,0,0,0.08719869891857517,2
person,0,1,1,0.1687383431346372,2
person,0,1,0,0.11966067216656792,2
person,0,0,1,0.1237033046199614,2
person,0,0,0,0.05560030516469362,2
animal,1,1,1,0.0003234451154067534,3
animal,1,1,0,0.00016182681927732844,3
animal,1,0,1,0.0001694288006713829,3
animal,1,0,0,0.00010186273582588306,3
animal,0,1,1,0.0001304760196060941,3
animal,0,1,0,0.00008034419074950026,3
animal,0,0,1,0.00007160112377773706,3
animal,0,0,0,0.00004531397027824906,3
person,1,1,1,0.1912254636642349,3
person,1,1,0,0.15860207644819369,3
person,1,0,1,0.14462364291861807,3
person,1,0,0,0.10555725428523073,3
person,0,1,1,0.13080775065496864,3
person,0,1,0,0.10246925129681143,3
person,0,0,1,0.09702508381224655,3
person,0,0,0,0.0686051781441031,3
animal,1,1,1,0.00028112377249055176,4
animal,1,1,0,0.0002487477728579348,4
animal,1,0,1,0.00012080620492735366,4
animal,1,0,0,0.00010658296735983133,4
animal,0,1,1,0.00012422887130727057,4
animal,0,1,0,0.00011586358686855393,4
animal,0,0,1,0.0000504233179119458,4
animal,0,0,0,0.000041239071325557524,4
person,1,1,1,0.18399846107871218,4
person,1,1,0,0.17491618114574892,4
person,1,0,1,0.1340340685351683,4
person,1,0,0,0.12378356062579647,4
person,0,1,1,0.11491527088696324,4
person,0,1,0,0.1246701454511884,4
person,0,0,1,0.07403096053862164,4
person,0,0,0,0.06856233617275193,4
animal,1,1,1,0.00024766280125844805,5
animal,1,1,0,0.00020769914007512188,5
animal,1,0,1,0.00011772554370269138,5
animal,1,0,0,0.00009907069556326401,5
animal,0,1,1,0.0001307759170010624,5
animal,0,1,0,0.00010849866159631311,5
animal,0,0,1,0.00007221057268586523,5
animal,0,0,0,0.00005792653762720339,5
person,1,1,1,0.18401572670601282,5
person,1,1,0,0.1719677865271127,5
person,1,0,1,0.13376911054460144,5
person,1,0,0,0.12649306402720623,5
person,0,1,1,0.11762940574828244,5
person,0,1,0,0.10635220365184103,5
person,0,0,1,0.07983174444561944,5
person,0,0,0,0.07889938847981391,5
animal,1,1,1,0.0004802981689829515,6
animal,1,1,0,0.000197845697691352,6
animal,1,0,1,0.0001578444372605008,6
animal,1,0,0,0.00008348538331712464,6
animal,0,1,1,0.0001525730683588919,6
animal,0,1,0,0.00006192521554581058,6
animal,0,0,1,0.000051340436001170585,6
animal,0,0,0,0.000015607025724309637,6
person,1,1,1,0.2175536264376794,6
person,1,1,0,0.17744778479788761,6
person,1,0,1,0.14214561859122682,6
person,1,0,0,0.0984761075938649,6
person,0,1,1,0.15051202908428105,6
person,0,1,0,0.09822968754331649,6
person,0,0,1,0.08059428890921307,6
person,0,0,0,0.03383993760964863,6
animal,1,1,1,0.0003259682141757924,7
animal,1,1,0,0.00007276189579838266,7
animal,1,0,1,0.0002809516650579656,7
animal,1,0,0,0.0000664833037485413,7
animal,0,1,1,0.0001719794643422528,7
animal,0,1,0,0.000038638737266224774,7
animal,0,0,1,0.00015365231617158528,7
animal,0,0,0,0.00003334468393284277,7
person,1,1,1,0.1865394279174976,7
person,1,1,0,0.11018981725172686,7
person,1,0,1,0.1785167130761724,7
person,1,0,0,0.10354302291906728,7
person,0,1,1,0.15143474324824582,7
person,0,1,0,0.06978589281691179,7
person,0,0,1,0.1372305657982204,7
person,0,0,0,0.061616036691664246,7
animal,1,1,1,0.00043590448504673973,8
animal,1,1,0,0.00016777443171570107,8
animal,1,0,1,0.0002523163423983004,8
animal,1,0,0,0.00009560774575529841,8
animal,0,1,1,0.00009842233027556329,8
animal,0,1,0,0.00005156246822029405,8
animal,0,0,1,0.00005124037416390811,8
animal,0,0,0,0.000028114587452782473,8
person,1,1,1,0.2255386152734984,8
person,1,1,0,0.12988639710758706,8
person,1,0,1,0.17541789294800092,8
person,1,0,0,0.10952617735870447,8
person,0,1,1,0.13062010071099167,8
person,0,1,0,0.08393589099351106,8
person,0,0,1,0.09438070698615268,8
person,0,0,0,0.04951327585652517,8
animal,1,1,1,0.0003049698503463067,9
animal,1,1,0,0.0001422066962824047,9
animal,1,0,1,0.00019713524619993753,9
animal,1,0,0,0.00011310926841934268,9
animal,0,1,1,0.00009606863167902182,9
animal,0,1,0,0.00006460804101173779,9
animal,0,0,1,0.00007460255299704769,9
animal,0,0,0,0.00006791849904465075,9
person,1,1,1,0.21835029252895166,9
person,1,1,0,0.1454713315853807,9
person,1,0,1,0.13367600712175362,9
person,1,0,0,0.11826216070839633,9
person,0,1,1,0.12013316384831287,9
person,0,1,0,0.07948058394847617,9
person,0,0,1,0.09312095805733028,9
person,0,0,0,0.09044488341541802,9
animal,1,1,1,0.0004183138894240279,10
animal,1,1,0,0.0001750613619040379,10
animal,1,0,1,0.00020251451962655182,10
animal,1,0,0,0.00012053268816301507,10
animal,0,1,1,0.00008821062371213592,10
animal,0,1,0,0.0000461339261695016,10
animal,0,0,1,0.00005568061255842612,10
animal,0,0,0,0.00002413650861475452,10
person,1,1,1,0.2405230684414121,10
person,1,1,0,0.15787149171820672,10
person,1,0,1,0.1451712381359526,10
person,1,0,0,0.13258381512613016,10
person,0,1,1,0.12706966477625414,10
person,0,1,0,0.07193559015256883,10
person,0,0,1,0.07886721964198606,10
person,0,0,0,0.044847327877316844,10
animal,1,1,1,0.0004061058686084055,11
animal,1,1,0,0.00011506934266206426,11
animal,1,0,1,0.0002652075746094701,11
animal,1,0,0,0.00007626955023598931,11
animal,0,1,1,0.00017595268643932026,11
animal,0,1,0,0.00007725603658766993,11
animal,0,0,1,0.00011796872664265395,11
animal,0,0,0,0.000042628663259232095,11
person,1,1,1,0.12219689033600137,11
person,1,1,0,0.19286794695751097,11
person,1,0,1,0.13218620939888293,11
person,1,0,0,0.14879233008319992,11
person,0,1,1,0.11012001073309761,11
person,0,1,0,0.12676088359769022,11
person,0,0,1,0.08726277991532036,11
person,0,0,0,0.07853649052925162,11
animal,1,1,1,0.0006096936784287958,12
animal,1,1,0,0.000060776476400328436,12
animal,1,0,1,0.0003107191922502427,12
animal,1,0,0,0.00004541788254708255,12
animal,0,1,1,0.000145378100367071,12
animal,0,1,0,0.00003122415019021783,12
animal,0,0,1,0.00008940556049302778,12
animal,0,0,0,0.000009282374181639478,12
person,1,1,1,0.25272286437150815,12
person,1,1,0,0.09671837489459756,12
person,1,0,1,0.22597835815809808,12
person,1,0,0,0.06987046427375615,12
person,0,1,1,0.14546250970338948,12
person,0,1,0,0.08033007713415483,12
person,0,0,1,0.09834279937050125,12
person,0,0,0,0.029272654679136097,12
animal,1,1,1,0.0005416591245721233,13
animal,1,1,0,0.00018414706559861967,13
animal,1,0,1,0.0001710998446790651,13
animal,1,0,0,0.0000662311560065925,13
animal,0,1,1,0.0002738451536421633,13
animal,0,1,0,0.00008723095616877475,13
animal,0,0,1,0.00007117289007442206,13
animal,0,0,0,0.000010334671071459774,13
person,1,1,1,0.15614278851652835,13
person,1,1,0,0.10298509999749997,13
person,1,0,1,0.11402843633791664,13
person,1,0,0,0.0665256733779673,13
person,0,1,1,0.24568890891351916,13
person,0,1,0,0.13739581138308118,13
person,0,0,1,0.14405878613631698,13
person,0,0,0,0.031768774475357246,13
animal,1,1,1,0.00040054481058557074,14
animal,1,1,0,0.0001849809578520411,14
animal,1,0,1,0.0001362137953765827,14
animal,1,0,0,0.00006671935144196407,14
animal,0,1,1,0.0001680011909083807,14
animal,0,1,0,0.00006913128464629232,14
animal,0,0,1,0.00007346187880994195,14
animal,0,0,0,0.000027296377310371922,14
person,1,1,1,0.22255841432082846,14
person,1,1,0,0.16951744340006086,14
person,1,0,1,0.13582247331437508,14
person,1,0,0,0.08648397571667553,14
person,0,1,1,0.1434102472863425,14
person,0,1,0,0.09713776979654246,14
person,0,0,1,0.09691039575232019,14
person,0,0,0,0.04703293076592374,14
animal,1,1,1,0.00037683191607466485,15
animal,1,1,0,0.00021895821412375234,15
animal,1,0,1,0.0002744239541391722,15
animal,1,0,0,0.00018766074025158982,15
animal,0,1,1,0.00008691265732109785,15
