weight,man,litA,0,0.026416254346922477
weight,man,litA,1,0.045024972474883365
weight,man,litA,2,0.08430211599150261
weight,man,litA,3,0.12507941028613526
weight,man,litA,4,0.16400341059307294
weight,man,litA,5,0.17604025893654326
weight,man,litA,6,0.15997862449996791
weight,man,litA,7,0.1238534156430604
weight,man,litA,8,0.08808266214285526
weight,man,litA,9,0.00721887508505659
weight,man,litB,0,0.012500852775005435
weight,man,litB,1,0.02775420863770519
weight,man,litB,2,0.05860967479834494
weight,man,litB,3,0.09572441886104938
weight,man,litB,4,0.14202156756196174
weight,man,litB,5,0.1756030724961389
weight,man,litB,6,0.18412028295532865
weight,man,litB,7,0.1620742590989262
weight,man,litB,8,0.12884913544980633
weight,man,litB,9,0.012742527365733112
weight,man,animalA,0,0.20419079083336006
weight,man,animalA,1,0.15789811650535554
weight,man,animalA,2,0.14388794113486714
weight,man,animalA,3,0.14102636531484355
weight,man,animalA,4,0.12582563050544252
weight,man,animalA,5,0.09612319172079237
weight,man,animalA,6,0.06661056017325374
weight,man,animalA,7,0.0398021351287117
weight,man,animalA,8,0.022103462643257903
weight,man,animalA,9,0.0025318060401154736
weight,man,animalB,0,0.00832235236402662
weight,man,animalB,1,0.014909923085003664
weight,man,animalB,2,0.029827505240857633
weight,man,animalB,3,0.051161422419597175
weight,man,animalB,4,0.08308366013830581
weight,man,animalB,5,0.11698311653337296
weight,man,animalB,6,0.15162459345143003
weight,man,animalB,7,0.186675922173811
weight,man,animalB,8,0.2803710234300328
weight,man,animalB,9,0.07704048116356234
weight,woman,litA,0,0.02083648508451824
weight,woman,litA,1,0.11013756131955844
weight,woman,litA,2,0.17953645687792322
weight,woman,litA,3,0.1857472834681389
weight,woman,litA,4,0.16251434774934656
weight,woman,litA,5,0.1275619507380898
weight,woman,litA,6,0.09521565975594135
weight,woman,litA,7,0.07019972882790104
weight,woman,litA,8,0.04455487536765747
weight,woman,litA,9,0.003695650810924859
weight,woman,litB,0,0.010535983211195433
weight,woman,litB,1,0.0757171235890919
weight,woman,litB,2,0.13573989802132333
weight,woman,litB,3,0.15903150236643307
weight,woman,litB,4,0.16081602355661834
weight,woman,litB,5,0.14626145897881027
weight,woman,litB,6,0.1251253221665528
weight,woman,litB,7,0.10346868019603896
weight,woman,litB,8,0.07455010972413303
weight,woman,litB,9,0.008753898189802546
weight,woman,animalA,0,0.16843410160111094
weight,woman,animalA,1,0.2323556868853843
weight,woman,animalA,2,0.2005758090384597
weight,woman,animalA,3,0.14797109828857516
weight,woman,animalA,4,0.10172985227958022
weight,woman,animalA,5,0.06513522044018981
weight,woman,animalA,6,0.04162248228769128
weight,woman,animalA,7,0.0256358901302612
weight,woman,animalA,8,0.014320990269294762
weight,woman,animalA,9,0.0022188687794526467
weight,woman,animalB,0,0.0069244996963199875
weight,woman,animalB,1,0.026749216796972636
weight,woman,animalB,2,0.05457739482617902
weight,woman,animalB,3,0.07753581165527815
weight,woman,animalB,4,0.09905083464939081
weight,woman,animalB,5,0.11748630789527141
weight,woman,animalB,6,0.13821189046299132
weight,woman,animalB,7,0.1673905597523942
weight,woman,animalB,8,0.23824500081465863
weight,woman,animalB,9,0.07382848345054371
