speed,man,litA,0,0.09213740357057736
speed,man,litA,1,0.17135101744511352
speed,man,litA,2,0.17085302860093218
speed,man,litA,3,0.16300323269446915
speed,man,litA,4,0.12042692594091642
speed,man,litA,5,0.0939002837118269
speed,man,litA,6,0.07084973980007142
speed,man,litA,7,0.0627992098617151
speed,man,litA,8,0.04004629618563987
speed,man,litA,9,0.014632862188737971
speed,man,litB,0,0.06390131254034986
speed,man,litB,1,0.13353731460138105
speed,man,litB,2,0.1469167783476291
speed,man,litB,3,0.1539352991553522
speed,man,litB,4,0.12511146374226878
speed,man,litB,5,0.10754831716127719
speed,man,litB,6,0.0896744905577712
speed,man,litB,7,0.08817256298365496
speed,man,litB,8,0.06424592988577205
speed,man,litB,9,0.026956531024543668
speed,man,animalA,0,0.20071765205575856
speed,man,animalA,1,0.24057389308823693
speed,man,animalA,2,0.175225507039712
speed,man,animalA,3,0.1366079459533459
speed,man,animalA,4,0.08795913163594396
speed,man,animalA,5,0.06124005775990345
speed,man,animalA,6,0.04108667199444979
speed,man,animalA,7,0.031889748596392424
speed,man,animalA,8,0.01828798637005303
speed,man,animalA,9,0.006411405506203943
speed,man,animalB,0,0.04864424187191087
speed,man,animalB,1,0.09263233213024699
speed,man,animalB,2,0.10579865666895683
speed,man,animalB,3,0.1183984293120764
speed,man,animalB,4,0.10742812141550737
speed,man,animalB,5,0.1041452221419361
speed,man,animalB,6,0.10018969787762506
speed,man,animalB,7,0.11930084596713969
speed,man,animalB,8,0.1316987529105791
speed,man,animalB,9,0.07176369970402155
speed,woman,litA,0,0.09145221901194345
speed,woman,litA,1,0.16972462249272177
speed,woman,litA,2,0.18499349424917277
speed,woman,litA,3,0.16557314208610785
speed,woman,litA,4,0.13565624608897492
speed,woman,litA,5,0.09981113246927927
speed,woman,litA,6,0.07352923667254052
speed,woman,litA,7,0.056793674455648306
speed,woman,litA,8,0.017455216354504387
speed,woman,litA,9,0.005011016119106828
speed,woman,litB,0,0.06661845932823451
speed,woman,litB,1,0.13765948343293793
speed,woman,litB,2,0.16444217330332261
speed,woman,litB,3,0.16057154433392523
speed,woman,litB,4,0.143642365803395
speed,woman,litB,5,0.11555272048611899
speed,woman,litB,6,0.09315557309711309
speed,woman,litB,7,0.07895906989841504
speed,woman,litB,8,0.029046180931411415
speed,woman,litB,9,0.010352429385126415
speed,woman,animalA,0,0.198780429688477
speed,woman,animalA,1,0.23622914356029437
speed,woman,animalA,2,0.18485629927396374
speed,woman,animalA,3,0.13581642913688463
speed,woman,animalA,4,0.09643650676862846
speed,woman,animalA,5,0.06366751415555053
speed,woman,animalA,6,0.04204268981528644
speed,woman,animalA,7,0.029120263397401994
speed,woman,animalA,8,0.009601157778784336
speed,woman,animalA,9,0.003449566424728439
speed,woman,animalB,0,0.04934505240318106
speed,woman,animalB,1,0.09375024356709517
speed,woman,animalB,2,0.11609965549757251
speed,woman,animalB,3,0.12316428580910703
speed,woman,animalB,4,0.12347713008560947
speed,woman,animalB,5,0.11508284321280855
speed,woman,animalB,6,0.11072510869447383
speed,woman,animalB,7,0.12128413466416059
speed,woman,animalB,8,0.09503146553042585
speed,woman,animalB,9,0.05204008053556587
